iteracion,675,911,1229,1658,2239,3023,4081
1,0.011323005,0.025883522,0.03810312,0.087469162,0.325597756,0.930138317,2.528772104
2,0.027516074,0.035028716,0.050507727,0.107043044,0.31662145,1.124521618,3.260612415
3,0.014683348,0.016921033,0.049791565,0.112187645,0.328600585,0.916294934,2.885998441
4,0.018865844,0.037885259,0.047370776,0.089144586,0.310570407,0.895184451,2.518488879
5,0.018118494,0.019558271,0.041518507,0.097062502,0.313928487,0.902635969,2.98059729
6,0.022505936,0.032248959,0.042969597,0.093189371,0.316480745,0.978181188,2.516025443
7,0.015878454,0.024447511,0.04821014,0.123048819,0.314683943,0.967273437,2.761846779
8,0.019086662,0.027226487,0.047820915,0.09512776,0.304341428,0.934744136,2.826871517
9,0.018849543,0.033786451,0.042251411,0.097491943,0.315874531,0.941342664,3.077748442
10,0.026931551,0.02989793,0.046826188,0.095629367,0.367700378,0.928643084,2.762166973
