iteracion,675,911,1229,1658,2239,3023,4081
1,0.036509311,0.059206888,0.126073277,0.324649605,1.991752741,4.031252455,10.779292668
2,0.037096911,0.0640068,0.125486711,0.3216485,1.973908653,4.023269172,10.936692814
3,0.035260854,0.062051579,0.128131092,0.328893176,1.455577141,4.055592273,10.840148268
4,0.028482418,0.063778299,0.127101739,0.330838849,1.302392309,4.042776279,10.815158266
5,0.026158601,0.061014781,0.12797147,0.324980369,1.343194975,4.040777958,10.80536397
6,0.024038649,0.068503869,0.1264928,0.326966108,1.320124349,4.070179301,10.809464686
7,0.024270887,0.066437398,0.136471216,0.333420493,1.346851453,4.131078188,10.866440834
8,0.023349007,0.065636236,0.158983214,0.337825589,1.354734824,4.054818221,10.758393123
9,0.028868848,0.071745799,0.173831975,0.327496469,1.487598831,4.117292711,10.878468154
10,0.025869967,0.066898749,0.124143865,0.405120966,1.392576866,3.998741801,10.77533249
