iteracion,675,911,1229,1658,2239,3023,4081
1,0.013156844,0.025353813,0.089767505,0.277143103,0.646315404,2.351796904,5.633212891
2,0.008342539,0.021998385,0.101723259,0.215574398,1.127291192,2.360006998,7.367474829
3,0.006292096,0.01711534,0.089330288,0.320555791,1.038000326,2.438831515,6.681893342
4,0.006192067,0.027598083,0.084043613,0.295926881,0.843625536,2.460760959,6.495369572
5,0.006641085,0.028757161,0.107704246,0.222904034,1.108501652,2.377921075,5.870518589
6,0.005772574,0.018410296,0.088789677,0.287520402,1.09589329,2.496330383,6.638566501
7,0.013792755,0.025160698,0.077808234,0.318337027,1.176061394,2.254691576,6.243550017
8,0.01339826,0.016059576,0.085605383,0.292509044,1.155971869,2.411178549,5.954916385
9,0.006604326,0.02391258,0.071641876,0.237284474,1.108073626,2.418881073,6.109427249
10,0.009274139,0.027187155,0.083341467,0.261344412,0.761570357,2.376129655,6.080739373
