iteracion,675,911,1229,1658,2239,3023,4081
1,0.015308469,0.029486112,0.058229965,0.113480056,0.329053139,0.952668139,2.528772104
2,0.008729068,0.033687525,0.060361719,0.113239802,0.339829973,0.874092366,2.19706123
3,0.008839517,0.027149282,0.0679798,0.112044065,0.468090053,1.006723175,2.329957445
4,0.0088465,0.025658828,0.043219529,0.099377964,0.372167991,0.87950791,2.525758123
5,0.017280982,0.025325198,0.045694611,0.103102725,0.427716004,0.891466657,2.71565841
6,0.015760102,0.027084429,0.04855986,0.109042548,0.37427536,0.872749602,2.725951456
7,0.022787096,0.030799623,0.046401355,0.122380067,0.335391093,0.896013252,2.63416087
8,0.014785662,0.036732934,0.042688717,0.100999885,0.325597756,0.958162081,2.627844246
9,0.011323005,0.025883522,0.045078458,0.087469162,0.31662145,0.930138317,3.260612415
10,0.027516074,0.035028716,0.03810312,0.107043044,0.328600585,0.905622981,2.336408429
11,0.014683348,0.016921033,0.050507727,0.112187645,0.310570407,1.124521618,2.885998441
12,0.018865844,0.037885259,0.049791565,0.089144586,0.313928487,0.916294934,2.518488879
13,0.018118494,0.019558271,0.047370776,0.097062502,0.316480745,0.895184451,2.98059729
14,0.022505936,0.032248959,0.041518507,0.093189371,0.314683943,0.902635969,2.516025443
15,0.015878454,0.024447511,0.042969597,0.123048819,0.304341428,0.978181188,2.761846779
16,0.019086662,0.027226487,0.04821014,0.09512776,0.315874531,0.967273437,2.826871517
17,0.018849543,0.033786451,0.047820915,0.097491943,0.413837295,0.934744136,2.231540825
18,0.026931551,0.02989793,0.056845141,0.095940675,0.367700378,0.941342664,2.327244235
19,0.018563473,0.022438388,0.042251411,0.095629367,0.40834203,0.928643084,4.03260881
20,0.014481107,0.029186808,0.046826188,0.09669039,0.422015954,0.843261049,4.455992763
21,0.018447755,0.023026879,0.048759176,0.115498415,1.325425857,1.636270927,4.040748085
22,0.011462088,0.038746805,0.044128504,0.109003484,0.671010526,1.63257963,3.077748442
23,0.016431068,0.034460965,0.051471557,0.193769494,1.261059218,1.626435552,6.879993963
24,0.013607869,0.038504558,0.074065429,0.179608881,1.254522409,2.870580098,6.887567721
25,0.013282534,0.035039176,0.071016723,0.186861362,1.11311905,2.763988425,6.902023191
26,0.012365002,0.03441614,0.07422513,0.18027597,1.037001907,2.836918059,6.986748816
27,0.015947045,0.035636133,0.077967064,0.194921148,1.033967771,2.779358901,6.917134367
28,0.013912915,0.035132943,0.074631477,0.182925332,1.108492048,2.823192556,6.9607768
29,0.012651172,0.035439812,0.073829223,0.167961404,1.183048817,2.810518705,6.938202619
30,0.015889887,0.035605605,0.074937575,0.188846901,1.143636205,2.774951554,6.956231946
31,0.016750852,0.037430501,0.07346744,0.192137542,1.00769902,2.810917847,6.948601588
32,0.015067243,0.025653118,0.074726226,0.120714412,0.569928511,2.799989419,6.944549976
33,0.017890794,0.021537127,0.050258957,0.115090696,0.678463292,1.564741341,3.994682509
34,0.019688438,0.025450495,0.049271072,0.106430517,0.655859063,1.560137962,4.086529478
35,0.018157377,0.019738231,0.051150641,0.122425782,0.617474851,1.660241043,4.124473471
36,0.009553685,0.026170073,0.05142043,0.11942602,0.69148128,1.58546017,4.17130879
37,0.024506613,0.024253585,0.048667082,0.115634382,0.646507839,1.578266982,4.254437198
38,0.010857256,0.022989328,0.047894364,0.110552479,0.732671959,1.593041424,4.000573521
39,0.019066422,0.020491633,0.074501261,0.108148661,0.652091098,2.788579881,3.9667103
40,0.014075371,0.025099493,0.046689659,0.184253039,0.645474658,1.578705762,2.762166973
