iteracion,675,911,1229,1658,2239,3023,4081
1,0.017506019,0.021389845,0.105714077,0.176118296,0.500601898,1.822825395,5.633212891
2,0.009294256,0.022639556,0.078140323,0.169509754,0.453530032,1.847163323,4.488975179
3,0.00811549,0.025745853,0.06990728,0.18540124,0.486273655,1.756864237,4.40220026
4,0.010489325,0.025715567,0.072357308,0.245867061,0.507565132,2.03024751,4.973659763
5,0.007365603,0.020155524,0.10801301,0.267538675,0.519387461,1.751571853,4.899975633
6,0.007670419,0.021184957,0.099850381,0.265042089,0.458984561,1.885195631,5.558384843
7,0.007405219,0.020665417,0.074673103,0.208498947,0.45046819,1.892803352,5.244457623
8,0.00777153,0.020147077,0.085784321,0.188298012,0.646315404,1.753316745,5.712244624
9,0.013156844,0.025353813,0.108850531,0.277143103,1.127291192,2.351796904,7.367474829
10,0.008342539,0.021998385,0.089767505,0.215574398,1.038000326,1.974103939,4.762014745
11,0.006292096,0.01711534,0.101723259,0.320555791,0.843625536,2.360006998,6.681893342
12,0.006192067,0.027598083,0.089330288,0.295926881,1.108501652,2.438831515,6.495369572
13,0.006641085,0.028757161,0.084043613,0.222904034,1.09589329,2.460760959,5.870518589
14,0.005772574,0.018410296,0.107704246,0.287520402,1.176061394,2.377921075,6.638566501
15,0.013792755,0.025160698,0.088789677,0.318337027,1.155971869,2.496330383,6.243550017
16,0.01339826,0.016059576,0.077808234,0.292509044,1.108073626,2.254691576,5.954916385
17,0.006604326,0.02391258,0.085605383,0.237284474,0.457348569,2.411178549,4.126494192
18,0.009274139,0.027187155,0.078323889,0.243950131,0.761570357,2.418881073,5.461679426
19,0.008784715,0.020219945,0.071641876,0.261344412,0.456070987,2.376129655,4.921520322
20,0.007816976,0.023164628,0.083341467,0.257256284,0.52468425,1.840902947,4.94187823
21,0.007227353,0.030426285,0.121054785,0.347279943,1.416656085,2.804805206,5.649276141
22,0.00866068,0.054361659,0.16807282,0.386034977,0.880020404,2.233268429,6.109427249
23,0.007378949,0.056235067,0.119120953,0.575277668,1.684970976,2.151846916,8.20098417
24,0.014190105,0.062487968,0.180447027,0.556827707,1.37492547,3.8661561,8.101161659
25,0.013711461,0.061984808,0.292051733,0.494203666,1.397623721,4.040427966,8.261831692
26,0.015247703,0.05530493,0.255628962,0.623379692,1.376077838,3.816055722,9.107170916
27,0.013169577,0.045944198,0.179153232,0.624263249,1.710386671,4.310855365,9.125132116
28,0.012560767,0.052265749,0.217286423,0.529290717,1.446479723,3.681378262,9.12526044
29,0.012451661,0.045158484,0.198366665,0.484774841,1.251468592,4.134905566,8.57580774
30,0.012265109,0.048861879,0.195094233,0.486175244,1.291809513,4.027023864,8.250961362
31,0.014056262,0.056069725,0.185189965,0.570979501,1.411904744,4.094040444,8.49351247
32,0.018009981,0.033246622,0.201332857,0.44232236,0.668762956,3.96263577,8.908829562
33,0.011798948,0.031627695,0.159102356,0.320716616,0.699445086,2.558069152,4.883664494
34,0.010430272,0.032104735,0.136820736,0.357287941,0.762654957,2.507623004,4.574341592
35,0.011898056,0.035944899,0.121733418,0.325680841,0.788805417,2.477182288,5.36856615
36,0.011338598,0.03379587,0.156719544,0.42804529,0.754395042,2.036105201,5.231753669
37,0.008138834,0.034357912,0.123131748,0.318043754,0.997581543,2.24090616,5.745258094
38,0.00825295,0.030149342,0.126841236,0.295792425,0.845642819,2.261679954,5.868334298
39,0.008579367,0.040195919,0.179259392,0.378314053,0.673846154,4.137598838,4.989020415
40,0.007981127,0.041113863,0.128005004,0.556864927,0.779016465,2.269257624,6.080739373
