iteracion,675,911,1229,1658,2239,3023,4081
1,0.00866068,0.030426285,0.121054785,0.347279943,0.880020404,2.804805206,4.921520322
2,0.007378949,0.033246622,0.16807282,0.386034977,0.668762956,2.233268429,4.94187823
3,0.011798948,0.031627695,0.119120953,0.44232236,0.699445086,2.151846916,5.649276141
4,0.010430272,0.032104735,0.159102356,0.320716616,0.762654957,2.558069152,4.883664494
5,0.011898056,0.035944899,0.136820736,0.357287941,0.788805417,2.507623004,4.574341592
6,0.011338598,0.03379587,0.121733418,0.325680841,0.754395042,2.477182288,5.36856615
7,0.008138834,0.034357912,0.156719544,0.42804529,0.997581543,2.036105201,5.231753669
8,0.00825295,0.030149342,0.123131748,0.318043754,0.845642819,2.24090616,5.745258094
9,0.008579367,0.040195919,0.126841236,0.295792425,0.673846154,2.261679954,5.868334298
10,0.007981127,0.041113863,0.128005004,0.378314053,0.779016465,2.269257624,4.989020415
