iteracion,675,911,1229,1658,2239,3023,4081
1,0.011462088,0.023026879,0.048759176,0.115498415,0.671010526,1.636270927,4.03260881
2,0.016431068,0.025653118,0.044128504,0.109003484,0.569928511,1.63257963,4.455992763
3,0.017890794,0.021537127,0.051471557,0.120714412,0.678463292,1.626435552,4.040748085
4,0.019688438,0.025450495,0.050258957,0.115090696,0.655859063,1.564741341,3.994682509
5,0.018157377,0.019738231,0.049271072,0.106430517,0.617474851,1.560137962,4.086529478
6,0.009553685,0.026170073,0.051150641,0.122425782,0.69148128,1.660241043,4.124473471
7,0.024506613,0.024253585,0.05142043,0.11942602,0.646507839,1.58546017,4.17130879
8,0.010857256,0.022989328,0.048667082,0.115634382,0.732671959,1.578266982,4.254437198
9,0.019066422,0.020491633,0.047894364,0.110552479,0.652091098,1.593041424,4.000573521
10,0.014075371,0.025099493,0.046689659,0.108148661,0.645474658,1.578705762,3.9667103
