,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700,175157550,262736325,394104487,591156730,886735095,1330102642
iter1,0.002773498,0.0037417,0.003788648,0.005385473,0.007926403,0.013600558,0.019923404,0.029471869,0.042665652,0.062337252,0.090772662,0.136037093,0.20607801,0.303620274,0.461745539,0.68140936,1.021158697,1.525647029,2.300143769,3.459190394,5.206762154
iter2,0.001848026,0.002384606,0.008151745,0.006833545,0.011592508,0.021461243,0.02352752,0.03193783,0.046036221,0.064473785,0.094777812,0.140306056,0.208903379,0.310476844,0.467123514,0.704607059,1.055908136,1.566174491,2.33852856,3.531500972,5.29948022
iter3,0.001911486,0.002995234,0.005400948,0.005368007,0.008170448,0.014746286,0.025273667,0.032370916,0.04470734,0.064863431,0.096345035,0.144829167,0.215468062,0.317614327,0.473122987,0.710270328,1.080649175,1.583824621,2.369764471,3.56214297,5.333972018
iter4,0.001646467,0.002353936,0.004753279,0.007614109,0.010104162,0.014748657,0.023969808,0.030758105,0.046131206,0.066104919,0.100825495,0.158220034,0.213637915,0.317838528,0.476501659,0.71072977,1.077906562,1.601554122,2.395383297,3.598711281,5.377690579
iter5,0.001977378,0.003039576,0.008359699,0.005419261,0.009135097,0.016134218,0.022780196,0.031938878,0.046609103,0.068751089,0.098083435,0.143622867,0.214230918,0.318534054,0.477067827,0.71128754,1.063249495,1.612302607,2.418494932,3.595957169,5.390409905
iter6,0.001726897,0.002702181,0.008820875,0.005481596,0.010527333,0.014765271,0.019299196,0.034121324,0.053958861,0.073000843,0.098542856,0.144557389,0.21385652,0.319507508,0.484542626,0.710478778,1.092822489,1.61857527,2.404568641,3.601355929,5.383879365
iter7,0.001811375,0.00285119,0.005932292,0.005741864,0.009840609,0.018576462,0.025037008,0.033040924,0.048823985,0.067865041,0.098204626,0.146245849,0.216762765,0.319344369,0.478036169,0.714718043,1.064396987,1.603473044,2.39930041,3.604412777,5.417403279
iter8,0.001918306,0.002711166,0.00807051,0.005761901,0.012107709,0.015585716,0.023916556,0.031879243,0.049745305,0.068188072,0.098118783,0.144783398,0.215776773,0.321523189,0.477001196,0.730837158,1.067989879,1.604319252,2.403736698,3.585070146,5.395307028
iter9,0.001916843,0.002767442,0.006524062,0.005641894,0.009187597,0.01944185,0.022909297,0.031696443,0.045300521,0.067163341,0.098458891,0.144081547,0.21407825,0.320811962,0.476493388,0.713595342,1.064588764,1.603773055,2.405832065,3.593229094,5.416842876
iter10,0.001789273,0.002821532,0.008642632,0.005674334,0.01041858,0.014695266,0.023199618,0.035440352,0.048286463,0.068691759,0.098969098,0.14712826,0.215993004,0.323832852,0.481552802,0.714024809,1.063125407,1.598589235,2.435112279,3.58559823,5.399631326
