,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700
iter1,0.007763863,0.014899015,0.019551992,0.02512002,0.039053202,0.056102991,0.078853846,0.117333889,0.171885014,0.264537096,0.385573864,0.57438302,0.843117952,1.257472992,1.877980947
iter2,0.006465912,0.010186195,0.016561031,0.030109882,0.036223888,0.053875923,0.077981949,0.119267941,0.170324087,0.249737978,0.373495102,0.559690952,0.836393118,1.267926931,1.86489296
iter3,0.006541014,0.011111975,0.015028,0.025748968,0.036642075,0.052845001,0.076429129,0.115191936,0.168482065,0.250537157,0.369240046,0.555785179,0.831248999,1.236364126,1.850553036
iter4,0.006402016,0.011040926,0.015065193,0.027492046,0.036022902,0.051563025,0.076746941,0.112541914,0.165930986,0.250133991,0.370522022,0.551674843,0.832674026,1.233922958,1.835880995
iter5,0.006479979,0.010463953,0.015685081,0.025807858,0.03645587,0.052580118,0.080188036,0.113179922,0.168321133,0.247521877,0.37500906,0.55866003,0.829589128,1.226850033,1.845425129
iter6,0.007472992,0.010744095,0.015899897,0.023962021,0.035199881,0.052018166,0.075685978,0.112953901,0.166019201,0.261575937,0.371075869,0.556153059,0.820566177,1.227795124,1.841566086
iter7,0.006189108,0.010878086,0.015754938,0.028049946,0.04041481,0.056894064,0.078958035,0.116373062,0.172749996,0.25464201,0.369561911,0.549535036,0.824227095,1.230517864,1.85615921
iter8,0.006541967,0.012862921,0.015193939,0.023826838,0.036458015,0.056950092,0.079656124,0.115082026,0.167854071,0.251709938,0.369918823,0.54978013,0.821537971,1.228992939,1.850342989
iter9,0.006792068,0.013645172,0.018073082,0.024040937,0.041105032,0.050606012,0.080329895,0.113720894,0.173213959,0.245853186,0.368642092,0.551016808,0.820990086,1.232630014,1.85311389
iter10,0.006283998,0.012215853,0.015696049,0.026484013,0.040220022,0.052927971,0.076386929,0.113956928,0.167542934,0.247883081,0.367646933,0.551476955,0.822643995,1.233756065,1.844038963
