,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700,175157550,262736325,394104487,591156730,886735095,1330102642
iter1,0.001279969,0.00194744,0.008070838,0.005478249,0.005917141,0.021277683,0.01499143,0.032252694,0.040395467,0.049918477,0.076239252,0.108524006,0.158229695,0.242073159,0.354289746,0.523203686,0.777667397,1.159921454,1.743488352,2.624111751,3.905424361
iter2,0.001288585,0.001819931,0.003117574,0.008735202,0.005917552,0.019118615,0.014180769,0.031866419,0.040112795,0.056812066,0.087295081,0.105052315,0.17330781,0.237050516,0.359619462,0.515592089,0.786544184,1.183955867,1.784827907,2.592866375,3.953007104
iter3,0.001576635,0.002051816,0.013565566,0.013496256,0.006386661,0.011739253,0.018377896,0.032561871,0.03381511,0.053278891,0.094079525,0.114374924,0.176152765,0.245339092,0.372715914,0.560939593,0.809709242,1.181862998,1.96291217,2.660007734,4.106377346
iter4,0.001690428,0.002255427,0.012619052,0.004242612,0.00639208,0.021260157,0.025056873,0.039177289,0.04417185,0.062935488,0.084248916,0.129921858,0.170982407,0.259850189,0.375776607,0.517865658,0.859220057,1.188953521,1.748822144,2.662510412,3.98065259
iter5,0.001551539,0.002025626,0.007331481,0.005516299,0.006577588,0.022070766,0.0157078,0.028899384,0.051307221,0.059062838,0.08778569,0.126663467,0.184066243,0.266165496,0.365582156,0.556936988,0.828527329,1.247847587,1.895356695,2.71360854,4.104565478
iter6,0.001666945,0.001938554,0.013063233,0.004676554,0.009904814,0.014044633,0.023632623,0.033707785,0.036469831,0.059507709,0.079416662,0.115338848,0.169494405,0.255885609,0.353447529,0.533311999,0.791189159,1.266291797,1.905658221,2.595024633,3.843019036
iter7,0.001494401,0.001895242,0.012348182,0.004393944,0.006284167,0.02389897,0.025143553,0.030057673,0.046279365,0.061961406,0.0729824,0.118146094,0.161065792,0.245637684,0.355783935,0.529323936,0.780062508,1.186163771,1.766343047,2.676323859,4.052592851
iter8,0.001439127,0.001820532,0.017835015,0.004421797,0.006351244,0.020019299,0.015881854,0.032970471,0.034820147,0.065227575,0.081713371,0.120588759,0.191755043,0.252849752,0.360490484,0.544540685,0.83436516,1.198248748,1.845058848,2.712007319,4.166807368
iter9,0.001393522,0.001841161,0.012651911,0.004270524,0.006452111,0.024110014,0.018305637,0.030768794,0.051143417,0.060121993,0.08167693,0.12095488,0.175132804,0.2507729,0.356779375,0.555189994,0.815204022,1.212509091,1.804488511,2.704901188,4.063214215
iter10,0.001501123,0.002013403,0.009795888,0.007236822,0.006681361,0.020553228,0.016604137,0.032151534,0.039441375,0.06196192,0.082601119,0.123317885,0.163603612,0.258708253,0.391267366,0.563936807,0.829824924,1.178974534,1.818717366,2.749232084,4.071046537
