size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
1400,1,10.359711972,10.363852000,0.000319000,10.364171000,5486040000,0.529555,0.189194,22,1,lineal
