size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
1400,1,11.540135109,11.540444000,0.000000000,11.540444000,5486040000,0.475388,0.169842,22,1,lineal
