size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
700,1,0.957484636,0.955665000,0.001696000,0.957361000,685510000,0.715949,0.511758,5,1,lineal
