size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
2800,1,80.883418002,80.866876000,0.000000000,80.866876000,43896160000,0.542709,0.096930,89,1,lineal
