size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
1400,1,7.575499215,7.573845000,0.000516000,7.574361000,5486040000,0.724182,0.258729,22,1,lineal
