size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
700,1,0.973774935,0.973658000,0.000000000,0.973658000,685510000,0.703972,0.503196,5,1,lineal
