size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
700,1,0.960034936,0.959911000,0.000000000,0.959911000,685510000,0.714047,0.510398,5,1,lineal
