size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
700,1,0.999597411,0.999436000,0.000000000,0.999436000,685510000,0.685786,0.490197,5,1,lineal
