size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
600,1,0.597524875,0.596396000,0.001069000,0.597465000,431640000,0.722380,0.602485,4,1,lineal
