size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
2800,1,87.020965248,87.219981000,0.000000000,87.219981000,43896160000,0.504432,0.090093,89,1,lineal
