size,iteration,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,num_processes,algorithm
1400,1,11.006698331,11.004302000,0.000492000,11.004794000,5486040000,0.498427,0.178073,22,1,lineal
