N,num_threads,pi_est,real_time
100000,12,3.144802428,0.002954006
200000,12,3.139249249,0.007869005
300000,12,3.144176200,0.009330988
100000,12,3.144802428,0.003028154
200000,12,3.139249249,0.007364035
300000,12,3.144176200,0.005999088
100000,12,3.144802428,0.003661871
200000,12,3.139249249,0.004473925
300000,12,3.144176200,0.008474827
