N,num_threads,pi_est,real_time
100000,4,3.134501458,0.002622843
200000,4,3.141788935,0.006266117
300000,4,3.145346460,0.009423018
100000,4,3.134501458,0.005480051
200000,4,3.141788935,0.008553028
300000,4,3.145346460,0.010967016
100000,4,3.134501458,0.003368855
200000,4,3.141788935,0.011963129
300000,4,3.145346460,0.013381958
