N,num_threads,pi_est,real_time
100000,8,3.144308016,0.005923033
200000,8,3.142751636,0.007756948
300000,8,3.145214556,0.009525061
100000,8,3.144308016,0.002427816
200000,8,3.142751636,0.009025812
300000,8,3.145214556,0.007323027
100000,8,3.144308016,0.003390074
200000,8,3.142751636,0.004801989
300000,8,3.145214556,0.009550810
