matrix_size,threads,real_time_sec,user_time_sec,system_time_sec,total_cpu_time_sec,memory_used_mb,performance_gops,elements_per_second_million
675,12.0,0.0089466685,0.0851463,0.0003262,0.08547249999999999,13.0,76.6141465,56.793288600000004
911,12.0,0.0231553087,0.21823640000000002,0.0015226,0.21975899999999998,13.0,67.8969962,37.285555099999996
1229,12.0,0.0879755548,0.7477705,0.0053568999999999995,0.7531274,19.0,42.715933,17.385401899999998
1658,12.0,0.2729099566,2.2082439999999997,0.0201302,2.2283742,33.0,34.0006444,10.2566045
2239,12.0,1.0061304646,7.7323653000000006,0.07205389999999999,7.8044192,59.0,23.18123,5.1778489
3023,12.0,2.3946528687,19.6427899,0.1580396,19.8008295,106.0,23.0857463,3.8189819
4081,12.0,6.3075668748,54.848197500000005,0.4481354000000001,55.2963329,192.0,21.6662718,2.6548551
