matrix_size,threads,real_time_sec,user_time_sec,system_time_sec,total_cpu_time_sec,memory_used_mb,performance_gops,elements_per_second_million
675,4.0,0.0161689112,0.056784100000000004,0.00051,0.0572941,9.0,41.2385283,30.5697023
911,4.0,0.0234409962,0.09089860000000001,5e-06,0.0909036,11.0,65.042512,35.7180187
1229,4.0,0.0489711442,0.19306099999999998,0.0002859,0.19334690000000002,18.8,75.9427393,30.908725600000004
1658,4.0,0.11429248480000001,0.4551331,0.00011679999999999999,0.4552499,33.0,79.9032794,24.103553400000003
2239,4.0,0.6560963077,2.608251,0.0032715,2.6115225,58.7,34.347044,7.671888300000001
3023,4.0,1.6015880793000001,6.3992207,0.004477,6.4036976999999995,106.0,34.5065486,5.7082793
4081,4.0,4.112806492500001,16.4330695,0.0153317,16.4484012,192.0,33.0852983,4.0540741
