matrix_size,threads,real_time_sec,user_time_sec,system_time_sec,total_cpu_time_sec,memory_used_mb,performance_gops,elements_per_second_million
675,4.0,0.0094457781,0.035531599999999997,9.85e-05,0.0356301,13.0,66.9799202,49.651534500000004
911,4.0,0.0342963142,0.1286731,0.0004005,0.12907359999999998,13.0,44.5216872,24.4490319
1229,4.0,0.13606026,0.527655,0.0004045,0.5280595,19.0,27.689804900000002,11.2697619
1658,4.0,0.35995182,1.3837054,0.0010727,1.3847781,33.0,25.7187393,7.7582924
2239,4.0,0.7850170843,3.034791,0.0033877000000000004,3.0381787,59.0,28.993947400000003,6.4761999
3023,4.0,2.3540743934000004,9.0547257,0.0074594,9.0621851,106.0,23.6581931,3.9136794999999998
4081,4.0,5.2173613405,20.1708875,0.0174555,20.188343,192.0,26.2082696,3.2114041999999996
