,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700,175157550,262736325,394104487,591156730,886735095,1330102642
iter1,0.002287697,0.00670355,0.004527704,0.005204758,0.012655725,0.011129311,0.019682593,0.034780795,0.046906753,0.064133302,0.091532221,0.131925211,0.188212494,0.294024197,0.41961317,0.505960684,0.761185057,1.115534221,1.721502371,2.533725615,3.889110007
iter2,0.002207124,0.002653626,0.004058179,0.007871368,0.007791267,0.012239211,0.026476723,0.035733429,0.053615162,0.067438865,0.093601497,0.131956331,0.181865716,0.290834592,0.404910542,0.49602018,0.772226997,1.123546673,1.691984905,2.599828072,3.822341052
iter3,0.002038017,0.002397092,0.006182169,0.005267786,0.007446769,0.019090779,0.020047439,0.032048502,0.04972575,0.07087824,0.083621329,0.138646595,0.195818633,0.277951369,0.41381781,0.504579118,0.768328079,1.148546983,1.701601668,2.559467042,3.840824702
iter4,0.002047445,0.006216683,0.005853359,0.009209297,0.010047244,0.011670841,0.02588516,0.038870524,0.048978122,0.067141976,0.094377157,0.138580251,0.194349727,0.269242034,0.420413727,0.518768768,0.757663658,1.141403634,1.681297276,2.626160589,3.84797551
iter5,0.002234386,0.002933402,0.011991524,0.006504265,0.011988789,0.011370265,0.027768375,0.037769953,0.046603562,0.067761403,0.093641943,0.143502326,0.195039526,0.286411706,0.416211696,0.505374106,0.760791881,1.145144015,1.716962037,2.57127401,3.804997305
iter6,0.002070297,0.003538732,0.005779861,0.004969756,0.009882433,0.015434626,0.029223584,0.04209243,0.043981115,0.063856762,0.099045024,0.131636418,0.184146789,0.294938007,0.408684086,0.508829714,0.764158167,1.146464093,1.716241257,2.635271643,3.954788615
iter7,0.002089844,0.002842191,0.006411309,0.005831588,0.007301666,0.018596739,0.017608819,0.033998453,0.04848308,0.069854142,0.10181572,0.131396175,0.202894051,0.295243481,0.409482187,0.507395347,0.782448657,1.170187347,1.734531719,2.582483396,4.000207313
iter8,0.002097779,0.004443926,0.007722368,0.005032694,0.015111217,0.011164267,0.020986718,0.035397677,0.037084011,0.070154767,0.100158129,0.135519798,0.18974586,0.28704114,0.408327334,0.505914918,0.764117151,1.125695093,1.713529052,2.593388513,3.95962672
iter9,0.00206068,0.003443863,0.005583171,0.005537795,0.01026317,0.014329646,0.019685438,0.035451247,0.049511777,0.067990994,0.094926261,0.125064456,0.196331488,0.286089639,0.432077513,0.526155207,0.781732145,1.153534005,1.722980878,2.581976339,3.883880478
iter10,0.00220474,0.004526361,0.005738362,0.005267586,0.011891476,0.011785556,0.028763087,0.035402566,0.04484442,0.062307625,0.08372286,0.147160332,0.19769249,0.292916149,0.424402014,0.5046599,0.783029394,1.159671476,1.691867689,2.649222252,3.866773251
