N,num_threads,pi_est,real_time
100000,2,3.138240000,0.001334190
200000,2,3.141840000,0.001795053
300000,2,3.144173333,0.002552986
100000,2,3.138240000,0.000977039
200000,2,3.141840000,0.003857136
300000,2,3.144173333,0.002602100
100000,2,3.138240000,0.001360893
200000,2,3.141840000,0.002340078
300000,2,3.144173333,0.002619028
