N,num_threads,pi_est,real_time
100000,8,3.138200000,0.001332045
200000,8,3.136960000,0.002213955
300000,8,3.137533333,0.003166914
100000,8,3.138200000,0.001601934
200000,8,3.136960000,0.001975060
300000,8,3.137533333,0.003007889
100000,8,3.138200000,0.002327919
200000,8,3.136960000,0.001632929
300000,8,3.137533333,0.002823830
