N,num_threads,pi_est,real_time
100000,4,3.134040000,0.001130819
200000,4,3.135420000,0.002475977
300000,4,3.135493333,0.002558947
100000,4,3.134040000,0.001060963
200000,4,3.135420000,0.002371073
300000,4,3.135493333,0.003454924
100000,4,3.134040000,0.000677109
200000,4,3.135420000,0.001877069
300000,4,3.135493333,0.003768921
