size,threads,real_time,user_time,system_time,total_cpu_time,total_operations,gops,elements_per_second_millions,memory_used_mb,algorithm,pi_est
262736325,4,0.607464665,2.427994000,0.000000000,2.427994000,262736325,0.432513,432.512935,1,openmp_dartboard,3.141586775
394104487,4,0.906950989,3.625972000,0.000449000,3.626421000,394104487,0.434538,434.537799,1,openmp_dartboard,3.141587596
591156730,4,1.361865883,5.445933000,0.000340000,5.446273000,591156730,0.434079,434.078522,1,openmp_dartboard,3.141587870
886735095,4,2.042200745,8.167139000,0.000480000,8.167619000,886735095,0.434206,434.205647,1,openmp_dartboard,3.141587687
1330102642,4,3.079277399,12.259251000,0.000440000,12.259691000,1330102642,0.431953,431.952848,1,openmp_dartboard,3.141587712
400000,4,0.001137818,0.001527000,0.000000000,0.001527000,400000,0.351550,351.550072,1,openmp_dartboard,3.141310000
600000,4,0.001621767,0.005907000,0.000266000,0.006173000,600000,0.369967,369.966832,1,openmp_dartboard,3.141406667
900000,4,0.004935683,0.011804000,0.000000000,0.011804000,900000,0.182346,182.345584,1,openmp_dartboard,3.141551111
1350000,4,0.003254185,0.010507000,0.000000000,0.010507000,1350000,0.414850,414.850416,1,openmp_dartboard,3.141522963
2025000,4,0.009679988,0.025037000,0.000288000,0.025325000,2025000,0.209194,209.194474,1,openmp_dartboard,3.141501235
3037500,4,0.008582817,0.032481000,0.000000000,0.032481000,3037500,0.353905,353.904784,1,openmp_dartboard,3.141611193
4556250,4,0.014572100,0.054691000,0.000000000,0.054691000,4556250,0.312669,312.669416,1,openmp_dartboard,3.141564225
6834375,4,0.020342753,0.077348000,0.000285000,0.077633000,6834375,0.335961,335.961165,1,openmp_dartboard,3.141558372
10251562,4,0.026965616,0.105298000,0.000190000,0.105488000,10251562,0.380172,380.171623,1,openmp_dartboard,3.141582912
15377343,4,0.039470913,0.154708000,0.000248000,0.154956000,15377343,0.389587,389.586707,1,openmp_dartboard,3.141590065
23066015,4,0.058591460,0.230466000,0.002000000,0.232466000,23066015,0.393675,393.675375,1,openmp_dartboard,3.141598408
34599022,4,0.086822133,0.345910000,0.000469000,0.346379000,34599022,0.398505,398.504630,1,openmp_dartboard,3.141595968
51898533,4,0.124810721,0.495871000,0.000470000,0.496341000,51898533,0.415818,415.817909,1,openmp_dartboard,3.141591767
77847800,4,0.184387741,0.735588000,0.000438000,0.736026000,77847800,0.422196,422.196181,1,openmp_dartboard,3.141587816
116771700,4,0.272971622,1.090269000,0.000468000,1.090737000,116771700,0.427780,427.779632,1,openmp_dartboard,3.141586566
175157550,4,0.408625546,1.631795000,0.000000000,1.631795000,175157550,0.428651,428.650513,1,openmp_dartboard,3.141589135
262736325,4,0.612013251,2.445677000,0.000000000,2.445677000,262736325,0.429298,429.298425,1,openmp_dartboard,3.141586760
394104487,4,0.913842103,3.651859000,0.000999000,3.652858000,394104487,0.431261,431.261030,1,openmp_dartboard,3.141587414
591156730,4,1.366567592,5.462945000,0.000360000,5.463305000,591156730,0.432585,432.585065,1,openmp_dartboard,3.141587876
886735095,4,2.049882194,8.192766000,0.000461000,8.193227000,886735095,0.432579,432.578564,1,openmp_dartboard,3.141587714
1330102642,4,3.067742497,12.248964000,0.001999000,12.250963000,1330102642,0.433577,433.577017,1,openmp_dartboard,3.141587691
400000,4,0.001098604,0.003725000,0.000000000,0.003725000,400000,0.364098,364.098438,1,openmp_dartboard,3.141310000
600000,4,0.001617689,0.005739000,0.000000000,0.005739000,600000,0.370899,370.899474,1,openmp_dartboard,3.141406667
900000,4,0.006673939,0.020217000,0.000000000,0.020217000,900000,0.134853,134.852896,1,openmp_dartboard,3.141528889
1350000,4,0.003331800,0.010690000,0.000940000,0.011630000,1350000,0.405186,405.186386,1,openmp_dartboard,3.141534815
2025000,4,0.004514723,0.015424000,0.000450000,0.015874000,2025000,0.448533,448.532501,1,openmp_dartboard,3.141503210
3037500,4,0.008423316,0.031104000,0.000424000,0.031528000,3037500,0.360606,360.606203,1,openmp_dartboard,3.141613827
4556250,4,0.014077960,0.050332000,0.000000000,0.050332000,4556250,0.323644,323.644193,1,openmp_dartboard,3.141565103
6834375,4,0.022252057,0.081781000,0.000301000,0.082082000,6834375,0.307135,307.134527,1,openmp_dartboard,3.141559543
10251562,4,0.025887348,0.102444000,0.000391000,0.102835000,10251562,0.396007,396.006652,1,openmp_dartboard,3.141583692
15377343,4,0.040927536,0.159913000,0.000289000,0.160202000,15377343,0.375721,375.721201,1,openmp_dartboard,3.141590065
23066015,4,0.057737419,0.229439000,0.000405000,0.229844000,23066015,0.399499,399.498547,1,openmp_dartboard,3.141598581
34599022,4,0.083402989,0.331040000,0.000432000,0.331472000,34599022,0.414842,414.841511,1,openmp_dartboard,3.141595736
51898533,4,0.124084582,0.494179000,0.000000000,0.494179000,51898533,0.418251,418.251262,1,openmp_dartboard,3.141592384
77847800,4,0.187947157,0.750368000,0.000457000,0.750825000,77847800,0.414200,414.200466,1,openmp_dartboard,3.141588022
116771700,4,0.273723395,1.091908000,0.000457000,1.092365000,116771700,0.426605,426.604748,1,openmp_dartboard,3.141586703
175157550,4,0.424833741,1.697281000,0.000000000,1.697281000,175157550,0.412297,412.296701,1,openmp_dartboard,3.141589089
262736325,4,0.612485638,2.446337000,0.000449000,2.446786000,262736325,0.428967,428.967324,1,openmp_dartboard,3.141586775
394104487,4,0.913990258,3.654427000,0.000337000,3.654764000,394104487,0.431191,431.191124,1,openmp_dartboard,3.141587403
591156730,4,1.372367918,5.487388000,0.000458000,5.487846000,591156730,0.430757,430.756740,1,openmp_dartboard,3.141587829
886735095,4,2.055937481,8.214567000,0.000000000,8.214567000,886735095,0.431305,431.304504,1,openmp_dartboard,3.141587705
1330102642,4,3.075899448,12.292602000,0.000000000,12.292602000,1330102642,0.432427,432.427218,1,openmp_dartboard,3.141587679
400000,4,0.001115335,0.003026000,0.000885000,0.003911000,400000,0.358637,358.636643,1,openmp_dartboard,3.141330000
600000,4,0.001571512,0.005410000,0.000000000,0.005410000,600000,0.381798,381.797912,1,openmp_dartboard,3.141386667
900000,4,0.006424911,0.015778000,0.000410000,0.016188000,900000,0.140080,140.079761,1,openmp_dartboard,3.141560000
1350000,4,0.003033940,0.010288000,0.000302000,0.010590000,1350000,0.444966,444.965952,1,openmp_dartboard,3.141496296
2025000,4,0.005382863,0.019247000,0.000440000,0.019687000,2025000,0.376194,376.193858,1,openmp_dartboard,3.141493333
3037500,4,0.010781224,0.034905000,0.000284000,0.035189000,3037500,0.281740,281.739810,1,openmp_dartboard,3.141625679
4556250,4,0.019341497,0.060966000,0.000363000,0.061329000,4556250,0.235569,235.568633,1,openmp_dartboard,3.141562469
6834375,4,0.026199451,0.091321000,0.000328000,0.091649000,6834375,0.260859,260.859474,1,openmp_dartboard,3.141566566
10251562,4,0.026694461,0.103797000,0.000984000,0.104781000,10251562,0.384033,384.033302,1,openmp_dartboard,3.141586424
15377343,4,0.039679656,0.157318000,0.000000000,0.157318000,15377343,0.387537,387.537205,1,openmp_dartboard,3.141589545
23066015,4,0.057893826,0.230312000,0.000449000,0.230761000,23066015,0.398419,398.419255,1,openmp_dartboard,3.141599969
34599022,4,0.084850129,0.338681000,0.000431000,0.339112000,34599022,0.407766,407.766286,1,openmp_dartboard,3.141594927
51898533,4,0.124809561,0.495918000,0.000994000,0.496912000,51898533,0.415822,415.821773,1,openmp_dartboard,3.141592153
77847800,4,0.182733373,0.729439000,0.000000000,0.729439000,77847800,0.426019,426.018514,1,openmp_dartboard,3.141588381
116771700,4,0.275061329,1.098195000,0.000383000,1.098578000,116771700,0.424530,424.529687,1,openmp_dartboard,3.141586566
175157550,4,0.410004022,1.637886000,0.000313000,1.638199000,175157550,0.427209,427.209346,1,openmp_dartboard,3.141589135
262736325,4,0.608942927,2.433955000,0.000440000,2.434395000,262736325,0.431463,431.462972,1,openmp_dartboard,3.141586912
394104487,4,0.914944340,3.658030000,0.000330000,3.658360000,394104487,0.430741,430.741489,1,openmp_dartboard,3.141587495
591156730,4,1.368822994,5.472819000,0.000413000,5.473232000,591156730,0.431872,431.872297,1,openmp_dartboard,3.141587870
886735095,4,2.062469104,8.195596000,0.000446000,8.196042000,886735095,0.429939,429.938608,1,openmp_dartboard,3.141587714
1330102642,4,3.067803212,12.262662000,0.000000000,12.262662000,1330102642,0.433568,433.568436,1,openmp_dartboard,3.141587670
400000,4,0.001212888,0.002354000,0.000000000,0.002354000,400000,0.329791,329.791374,1,openmp_dartboard,3.141330000
600000,4,0.001753004,0.006530000,0.000307000,0.006837000,600000,0.342270,342.269613,1,openmp_dartboard,3.141386667
900000,4,0.009114092,0.015202000,0.000000000,0.015202000,900000,0.098748,98.748180,1,openmp_dartboard,3.141533333
1350000,4,0.003257029,0.010282000,0.000000000,0.010282000,1350000,0.414488,414.488173,1,openmp_dartboard,3.141511111
2025000,4,0.004416968,0.014832000,0.000465000,0.015297000,2025000,0.458459,458.459287,1,openmp_dartboard,3.141487407
3037500,4,0.007312418,0.027366000,0.000487000,0.027853000,3037500,0.415389,415.389273,1,openmp_dartboard,3.141628313
4556250,4,0.013497557,0.046372000,0.000344000,0.046716000,4556250,0.337561,337.561086,1,openmp_dartboard,3.141562469
6834375,4,0.023168906,0.087550000,0.000991000,0.088541000,6834375,0.294980,294.980479,1,openmp_dartboard,3.141565981
10251562,4,0.026781372,0.105079000,0.000000000,0.105079000,10251562,0.382787,382.787036,1,openmp_dartboard,3.141587204
15377343,4,0.038635361,0.151414000,0.000000000,0.151414000,15377343,0.398012,398.012147,1,openmp_dartboard,3.141589545
23066015,4,0.056418367,0.224796000,0.000000000,0.224796000,23066015,0.408839,408.838756,1,openmp_dartboard,3.141598755
34599022,4,0.084122813,0.334761000,0.000422000,0.335183000,34599022,0.411292,411.291786,1,openmp_dartboard,3.141595390
51898533,4,0.124146101,0.494678000,0.000458000,0.495136000,51898533,0.418044,418.044003,1,openmp_dartboard,3.141591844
77847800,4,0.183604148,0.733232000,0.000436000,0.733668000,77847800,0.423998,423.998046,1,openmp_dartboard,3.141588073
116771700,4,0.272891440,1.090751000,0.000414000,1.091165000,116771700,0.427905,427.905324,1,openmp_dartboard,3.141586703
175157550,4,0.408386360,1.631567000,0.000000000,1.631567000,175157550,0.428902,428.901568,1,openmp_dartboard,3.141589181
262736325,4,0.611423289,2.442302000,0.000479000,2.442781000,262736325,0.429713,429.712655,1,openmp_dartboard,3.141587065
394104487,4,0.914131093,3.653202000,0.000000000,3.653202000,394104487,0.431125,431.124693,1,openmp_dartboard,3.141587464
591156730,4,1.365213315,5.457922000,0.001000000,5.458922000,591156730,0.433014,433.014184,1,openmp_dartboard,3.141587863
886735095,4,2.043581972,8.168975000,0.000000000,8.168975000,886735095,0.433912,433.912173,1,openmp_dartboard,3.141587714
1330102642,4,3.068341575,12.261180000,0.000000000,12.261180000,1330102642,0.433492,433.492364,1,openmp_dartboard,3.141587664
400000,4,0.001143678,0.003330000,0.000291000,0.003621000,400000,0.349749,349.748793,1,openmp_dartboard,3.141330000
600000,4,0.001491222,0.005219000,0.000000000,0.005219000,600000,0.402355,402.354579,1,openmp_dartboard,3.141426667
900000,4,0.009790962,0.020399000,0.000000000,0.020399000,900000,0.091922,91.921509,1,openmp_dartboard,3.141502222
1350000,4,0.003168232,0.011003000,0.000000000,0.011003000,1350000,0.426105,426.105159,1,openmp_dartboard,3.141546667
2025000,4,0.004363567,0.015192000,0.000977000,0.016169000,2025000,0.464070,464.069877,1,openmp_dartboard,3.141483457
3037500,4,0.011163680,0.036326000,0.000310000,0.036636000,3037500,0.272088,272.087699,1,openmp_dartboard,3.141626996
4556250,4,0.013448402,0.050747000,0.000422000,0.051169000,4556250,0.338795,338.794899,1,openmp_dartboard,3.141563347
6834375,4,0.019821454,0.077182000,0.000000000,0.077182000,6834375,0.344797,344.796855,1,openmp_dartboard,3.141565981
10251562,4,0.031010133,0.122522000,0.000329000,0.122851000,10251562,0.330587,330.587489,1,openmp_dartboard,3.141583692
15377343,4,0.039399471,0.154918000,0.000439000,0.155357000,15377343,0.390293,390.293134,1,openmp_dartboard,3.141590586
23066015,4,0.057870219,0.229847000,0.000000000,0.229847000,23066015,0.398582,398.581782,1,openmp_dartboard,3.141598234
34599022,4,0.082699881,0.329766000,0.000451000,0.330217000,34599022,0.418368,418.368462,1,openmp_dartboard,3.141595621
51898533,4,0.125157787,0.499113000,0.000474000,0.499587000,51898533,0.414665,414.664834,1,openmp_dartboard,3.141592538
77847800,4,0.183728281,0.731474000,0.001000000,0.732474000,77847800,0.423712,423.711579,1,openmp_dartboard,3.141588330
116771700,4,0.273031366,1.089855000,0.000000000,1.089855000,116771700,0.427686,427.686026,1,openmp_dartboard,3.141586497
175157550,4,0.407579812,1.629176000,0.000000000,1.629176000,175157550,0.429750,429.750309,1,openmp_dartboard,3.141589272
262736325,4,0.610970232,2.442782000,0.000451000,2.443233000,262736325,0.430031,430.031303,1,openmp_dartboard,3.141586836
394104487,4,0.925000944,3.695559000,0.001000000,3.696559000,394104487,0.426058,426.058470,1,openmp_dartboard,3.141587424
591156730,4,1.367096730,5.466600000,0.000428000,5.467028000,591156730,0.432418,432.417631,1,openmp_dartboard,3.141587903
886735095,4,2.051893067,8.184786000,0.000000000,8.184786000,886735095,0.432155,432.154633,1,openmp_dartboard,3.141587709
1330102642,4,3.057096518,12.220133000,0.000418000,12.220551000,1330102642,0.435087,435.086898,1,openmp_dartboard,3.141587631
400000,4,0.001231964,0.002901000,0.000134000,0.003035000,400000,0.324685,324.684812,1,openmp_dartboard,3.141330000
600000,4,0.001645952,0.003744000,0.000418000,0.004162000,600000,0.364531,364.530679,1,openmp_dartboard,3.141366667
900000,4,0.004084312,0.011470000,0.000290000,0.011760000,900000,0.220355,220.355350,1,openmp_dartboard,3.141608889
1350000,4,0.008109853,0.024173000,0.000323000,0.024496000,1350000,0.166464,166.464176,1,openmp_dartboard,3.141525926
2025000,4,0.005448905,0.021453000,0.000000000,0.021453000,2025000,0.371634,371.634301,1,openmp_dartboard,3.141497284
3037500,4,0.010434560,0.032363000,0.000322000,0.032685000,3037500,0.291100,291.099960,1,openmp_dartboard,3.141612510
4556250,4,0.019481825,0.060612000,0.000349000,0.060961000,4556250,0.233872,233.871827,1,openmp_dartboard,3.141566859
6834375,4,0.021082320,0.077527000,0.000000000,0.077527000,6834375,0.324176,324.175660,1,openmp_dartboard,3.141563054
10251562,4,0.028874958,0.114239000,0.000415000,0.114654000,10251562,0.355033,355.032967,1,openmp_dartboard,3.141585643
15377343,4,0.042804212,0.165226000,0.000993000,0.166219000,15377343,0.359248,359.248361,1,openmp_dartboard,3.141585643
23066015,4,0.058032557,0.229248000,0.000000000,0.229248000,23066015,0.397467,397.466805,1,openmp_dartboard,3.141600836
34599022,4,0.084600502,0.335644000,0.000991000,0.336635000,34599022,0.408969,408.969465,1,openmp_dartboard,3.141595043
51898533,4,0.123312698,0.492669000,0.000000000,0.492669000,51898533,0.420869,420.869333,1,openmp_dartboard,3.141592692
77847800,4,0.183932115,0.734430000,0.000446000,0.734876000,77847800,0.423242,423.242021,1,openmp_dartboard,3.141587919
116771700,4,0.273056235,1.090831000,0.000390000,1.091221000,116771700,0.427647,427.647074,1,openmp_dartboard,3.141586634
175157550,4,0.407091350,1.626863000,0.000460000,1.627323000,175157550,0.430266,430.265959,1,openmp_dartboard,3.141589318
262736325,4,0.607693375,2.427385000,0.000999000,2.428384000,262736325,0.432350,432.350155,1,openmp_dartboard,3.141586638
394104487,4,0.909688635,3.637069000,0.000000000,3.637069000,394104487,0.433230,433.230088,1,openmp_dartboard,3.141587515
591156730,4,1.376342111,5.463556000,0.000366000,5.463922000,591156730,0.429513,429.512928,1,openmp_dartboard,3.141587876
886735095,4,2.045033950,8.176841000,0.000484000,8.177325000,886735095,0.433604,433.604095,1,openmp_dartboard,3.141587705
1330102642,4,3.059984046,12.226506000,0.003000000,12.229506000,1330102642,0.434676,434.676332,1,openmp_dartboard,3.141587688
400000,4,0.001228728,0.003150000,0.000915000,0.004065000,400000,0.325540,325.539908,1,openmp_dartboard,3.141330000
600000,4,0.001447138,0.005405000,0.000000000,0.005405000,600000,0.414611,414.611461,1,openmp_dartboard,3.141366667
900000,4,0.003052834,0.010001000,0.000000000,0.010001000,900000,0.294808,294.808037,1,openmp_dartboard,3.141582222
1350000,4,0.003551651,0.013436000,0.000000000,0.013436000,1350000,0.380105,380.104915,1,openmp_dartboard,3.141531852
2025000,4,0.004578610,0.016303000,0.000000000,0.016303000,2025000,0.442274,442.273965,1,openmp_dartboard,3.141499259
3037500,4,0.008716362,0.031741000,0.000480000,0.032221000,3037500,0.348483,348.482544,1,openmp_dartboard,3.141613827
4556250,4,0.012266380,0.047314000,0.000958000,0.048272000,4556250,0.371442,371.442104,1,openmp_dartboard,3.141574760
6834375,4,0.020844793,0.081152000,0.000249000,0.081401000,6834375,0.327870,327.869651,1,openmp_dartboard,3.141564810
10251562,4,0.026655327,0.103925000,0.000977000,0.104902000,10251562,0.384597,384.597120,1,openmp_dartboard,3.141584473
15377343,4,0.040168778,0.159318000,0.000000000,0.159318000,15377343,0.382818,382.818292,1,openmp_dartboard,3.141585643
23066015,4,0.057592065,0.227167000,0.000445000,0.227612000,23066015,0.400507,400.506823,1,openmp_dartboard,3.141601009
34599022,4,0.085049918,0.337548000,0.000000000,0.337548000,34599022,0.406808,406.808411,1,openmp_dartboard,3.141595274
51898533,4,0.123553930,0.492800000,0.000000000,0.492800000,51898533,0.420048,420.047610,1,openmp_dartboard,3.141593077
77847800,4,0.185159592,0.738328000,0.000428000,0.738756000,77847800,0.420436,420.436226,1,openmp_dartboard,3.141587816
116771700,4,0.275538787,1.098641000,0.000486000,1.099127000,116771700,0.423794,423.794056,1,openmp_dartboard,3.141586840
175157550,4,0.407004917,1.625466000,0.000000000,1.625466000,175157550,0.430357,430.357332,1,openmp_dartboard,3.141589181
262736325,4,0.609382213,2.436463000,0.000000000,2.436463000,262736325,0.431152,431.151943,1,openmp_dartboard,3.141586653
394104487,4,0.909307897,3.636410000,0.000000000,3.636410000,394104487,0.433411,433.411486,1,openmp_dartboard,3.141587546
591156730,4,1.361966329,5.446268000,0.000000000,5.446268000,591156730,0.434047,434.046509,1,openmp_dartboard,3.141587910
886735095,4,2.039924966,8.154457000,0.000000000,8.154457000,886735095,0.434690,434.690055,1,openmp_dartboard,3.141587642
1330102642,4,3.056041030,12.208437000,0.000000000,12.208437000,1330102642,0.435237,435.237168,1,openmp_dartboard,3.141587676
400000,4,0.001138719,0.001594000,0.000000000,0.001594000,400000,0.351272,351.271912,1,openmp_dartboard,3.141330000
600000,4,0.001523301,0.003258000,0.000247000,0.003505000,600000,0.393881,393.881446,1,openmp_dartboard,3.141413333
900000,4,0.008023861,0.015723000,0.001277000,0.017000000,900000,0.112165,112.165453,1,openmp_dartboard,3.141551111
1350000,4,0.008210441,0.024580000,0.000286000,0.024866000,1350000,0.164425,164.424785,1,openmp_dartboard,3.141528889
2025000,4,0.005032392,0.017915000,0.000349000,0.018264000,2025000,0.402393,402.393136,1,openmp_dartboard,3.141499259
3037500,4,0.014012188,0.040807000,0.000000000,0.040807000,3037500,0.216776,216.775567,1,openmp_dartboard,3.141625679
4556250,4,0.014032206,0.055082000,0.000000000,0.055082000,4556250,0.324699,324.699481,1,openmp_dartboard,3.141569492
6834375,4,0.018049310,0.070354000,0.000440000,0.070794000,6834375,0.378650,378.650209,1,openmp_dartboard,3.141571248
10251562,4,0.031376471,0.116137000,0.000285000,0.116422000,10251562,0.326728,326.727694,1,openmp_dartboard,3.141586033
15377343,4,0.040767770,0.159774000,0.000000000,0.159774000,15377343,0.377194,377.193626,1,openmp_dartboard,3.141588505
23066015,4,0.057896470,0.229970000,0.000431000,0.230401000,23066015,0.398401,398.401060,1,openmp_dartboard,3.141602050
34599022,4,0.084406612,0.335144000,0.000454000,0.335598000,34599022,0.409909,409.908906,1,openmp_dartboard,3.141594234
51898533,4,0.124427878,0.493417000,0.000453000,0.493870000,51898533,0.417097,417.097308,1,openmp_dartboard,3.141592538
77847800,4,0.198160521,0.789715000,0.000462000,0.790177000,77847800,0.392852,392.852217,1,openmp_dartboard,3.141587919
116771700,4,0.275405480,1.101017000,0.000000000,1.101017000,116771700,0.423999,423.999188,1,openmp_dartboard,3.141586669
175157550,4,0.409495274,1.635504000,0.000998000,1.636502000,175157550,0.427740,427.740101,1,openmp_dartboard,3.141589318
262736325,4,0.605460324,2.418780000,0.000484000,2.419264000,262736325,0.433945,433.944744,1,openmp_dartboard,3.141586593
394104487,4,0.911658650,3.643713000,0.000000000,3.643713000,394104487,0.432294,432.293915,1,openmp_dartboard,3.141587637
591156730,4,1.360058711,5.437660000,0.000440000,5.438100000,591156730,0.434655,434.655302,1,openmp_dartboard,3.141587917
886735095,4,2.038673421,8.151433000,0.000347000,8.151780000,886735095,0.434957,434.956912,1,openmp_dartboard,3.141587691
1330102642,4,3.051685326,12.198712000,0.000457000,12.199169000,1330102642,0.435858,435.858386,1,openmp_dartboard,3.141587685
400000,4,0.001173193,0.002878000,0.001353000,0.004231000,400000,0.340950,340.949869,1,openmp_dartboard,3.141330000
600000,4,0.001586881,0.005548000,0.000000000,0.005548000,600000,0.378100,378.100185,1,openmp_dartboard,3.141413333
900000,4,0.006102541,0.015997000,0.000000000,0.015997000,900000,0.147480,147.479550,1,openmp_dartboard,3.141573333
1350000,4,0.004396196,0.015503000,0.000000000,0.015503000,1350000,0.307084,307.083670,1,openmp_dartboard,3.141514074
2025000,4,0.004535488,0.017010000,0.000000000,0.017010000,2025000,0.446479,446.478968,1,openmp_dartboard,3.141497284
3037500,4,0.008592648,0.032867000,0.000000000,0.032867000,3037500,0.353500,353.499876,1,openmp_dartboard,3.141623045
4556250,4,0.012181398,0.045793000,0.000246000,0.046039000,4556250,0.374033,374.033424,1,openmp_dartboard,3.141570370
6834375,4,0.020699405,0.078532000,0.000988000,0.079520000,6834375,0.330173,330.172534,1,openmp_dartboard,3.141570663
10251562,4,0.027680246,0.107332000,0.000407000,0.107739000,10251562,0.370357,370.356607,1,openmp_dartboard,3.141585253
15377343,4,0.040826255,0.161682000,0.000000000,0.161682000,15377343,0.376653,376.653284,1,openmp_dartboard,3.141588505
23066015,4,0.055795999,0.221880000,0.000432000,0.222312000,23066015,0.413399,413.399086,1,openmp_dartboard,3.141602223
34599022,4,0.083950506,0.334732000,0.000447000,0.335179000,34599022,0.412136,412.135955,1,openmp_dartboard,3.141594002
51898533,4,0.125870084,0.503183000,0.000000000,0.503183000,51898533,0.412318,412.318252,1,openmp_dartboard,3.141592153
77847800,4,0.183016620,0.727939000,0.000997000,0.728936000,77847800,0.425359,425.359183,1,openmp_dartboard,3.141588227
116771700,4,0.271029054,1.083123000,0.000448000,1.083571000,116771700,0.430846,430.845691,1,openmp_dartboard,3.141586497
175157550,4,0.407884266,1.630616000,0.000368000,1.630984000,175157550,0.429430,429.429533,1,openmp_dartboard,3.141589409
262736325,4,0.607075690,2.425223000,0.000000000,2.425223000,262736325,0.432790,432.790061,1,openmp_dartboard,3.141586608
394104487,4,0.908868881,3.632901000,0.000000000,3.632901000,394104487,0.433621,433.620839,1,openmp_dartboard,3.141587535
591156730,4,1.375036736,5.461094000,0.000000000,5.461094000,591156730,0.429921,429.920681,1,openmp_dartboard,3.141587903
886735095,4,2.036490292,8.142362000,0.000417000,8.142779000,886735095,0.435423,435.423188,1,openmp_dartboard,3.141587700
1330102642,4,3.063996819,12.244539000,0.000000000,12.244539000,1330102642,0.434107,434.107057,1,openmp_dartboard,3.141587658
400000,8,0.001146633,0.002049000,0.000000000,0.002049000,400000,0.348847,348.847452,1,openmp_dartboard,3.141580000
600000,8,0.001505467,0.005176000,0.000141000,0.005317000,600000,0.398547,398.547427,1,openmp_dartboard,3.141553333
900000,8,0.004887489,0.024122000,0.000291000,0.024413000,900000,0.184144,184.143637,1,openmp_dartboard,3.141302222
1350000,8,0.006975891,0.039203000,0.000925000,0.040128000,1350000,0.193524,193.523666,1,openmp_dartboard,3.141478519
2025000,8,0.003719084,0.027445000,0.000000000,0.027445000,2025000,0.544489,544.488912,1,openmp_dartboard,3.141615802
3037500,8,0.012515554,0.082499000,0.000444000,0.082943000,3037500,0.242698,242.698006,1,openmp_dartboard,3.141578272
4556250,8,0.016213268,0.102983000,0.000453000,0.103436000,4556250,0.281020,281.019841,1,openmp_dartboard,3.141551056
6834375,8,0.022755244,0.135261000,0.000999000,0.136260000,6834375,0.300343,300.342857,1,openmp_dartboard,3.141593489
10251562,8,0.029112984,0.178283000,0.000000000,0.178283000,10251562,0.352130,352.130239,1,openmp_dartboard,3.141574718
15377343,8,0.036099805,0.249797000,0.000185000,0.249982000,15377343,0.425967,425.967481,1,openmp_dartboard,3.141584083
23066015,8,0.055071794,0.364958000,0.001307000,0.366265000,23066015,0.418835,418.835366,1,openmp_dartboard,3.141591818
34599022,8,0.063092607,0.456450000,0.000000000,0.456450000,34599022,0.548385,548.384726,1,openmp_dartboard,3.141584522
51898533,8,0.099408287,0.683300000,0.000413000,0.683713000,51898533,0.522075,522.074513,1,openmp_dartboard,3.141588607
77847800,8,0.133997155,0.942314000,0.000998000,0.943312000,77847800,0.580966,580.966066,1,openmp_dartboard,3.141587713
116771700,8,0.200550541,1.405295000,0.000000000,1.405295000,116771700,0.582256,582.255722,1,openmp_dartboard,3.141586155
175157550,8,0.296293622,2.065202000,0.000433000,2.065635000,175157550,0.591162,591.162067,1,openmp_dartboard,3.141588564
262736325,8,0.451210603,3.098202000,0.000466000,3.098668000,262736325,0.582292,582.292001,1,openmp_dartboard,3.141586943
394104487,8,0.672598369,4.631466000,0.000000000,4.631466000,394104487,0.585943,585.943269,1,openmp_dartboard,3.141587434
591156730,8,1.005008607,6.916280000,0.000000000,6.916280000,591156730,0.588211,588.210614,1,openmp_dartboard,3.141587788
886735095,8,1.493670917,10.257294000,0.001999000,10.259293000,886735095,0.593662,593.661619,1,openmp_dartboard,3.141587664
1330102642,8,2.256957504,15.538550000,0.000405000,15.538955000,1330102642,0.589334,589.334376,1,openmp_dartboard,3.141587601
400000,8,0.001208529,0.002137000,0.000000000,0.002137000,400000,0.330981,330.980887,1,openmp_dartboard,3.141580000
600000,8,0.001389590,0.004292000,0.000028000,0.004320000,600000,0.431782,431.782037,1,openmp_dartboard,3.141533333
900000,8,0.009536468,0.045524000,0.000310000,0.045834000,900000,0.094375,94.374563,1,openmp_dartboard,3.141306667
1350000,8,0.002573032,0.015613000,0.000847000,0.016460000,1350000,0.524673,524.672837,1,openmp_dartboard,3.141511111
2025000,8,0.003852696,0.023839000,0.000899000,0.024738000,2025000,0.525606,525.605965,1,openmp_dartboard,3.141627654
3037500,8,0.006277538,0.042615000,0.000000000,0.042615000,3037500,0.483868,483.868039,1,openmp_dartboard,3.141567737
4556250,8,0.012894975,0.083627000,0.000215000,0.083842000,4556250,0.353335,353.335311,1,openmp_dartboard,3.141550178
6834375,8,0.018728771,0.121377000,0.000976000,0.122353000,6834375,0.364913,364.913160,1,openmp_dartboard,3.141594074
10251562,8,0.022360751,0.158433000,0.000000000,0.158433000,10251562,0.458462,458.462330,1,openmp_dartboard,3.141575498
15377343,8,0.030549830,0.218955000,0.000000000,0.218955000,15377343,0.503353,503.352817,1,openmp_dartboard,3.141585643
23066015,8,0.046255785,0.331668000,0.000997000,0.332665000,23066015,0.498662,498.662275,1,openmp_dartboard,3.141591645
34599022,8,0.069377846,0.470697000,0.000438000,0.471135000,34599022,0.498704,498.704183,1,openmp_dartboard,3.141584060
51898533,8,0.098216772,0.661648000,0.000472000,0.662120000,51898533,0.528408,528.408050,1,openmp_dartboard,3.141588145
77847800,8,0.141018090,0.968620000,0.000000000,0.968620000,77847800,0.552041,552.041231,1,openmp_dartboard,3.141587765
