,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700,175157550,262736325,394104487,591156730,886735095,1330102642
iter1,0.000927925,0.001150846,0.002344847,0.003458023,0.004914045,0.006294012,0.006737947,0.021435976,0.030277014,0.035641193,0.057448864,0.064174891,0.095248938,0.132100105,0.186388016,0.241729975,0.336616993,0.496210098,0.732657909,1.1332798,1.622463942
iter2,0.000968933,0.001577854,0.002299786,0.006764889,0.004679918,0.004230976,0.007540941,0.021228075,0.015854836,0.036607027,0.052700043,0.066102028,0.096395016,0.134926081,0.189272165,0.254616976,0.356108189,0.543405056,0.760829926,1.124793053,1.643559933
iter3,0.000932932,0.001231909,0.002268076,0.006167889,0.004750967,0.004753113,0.016560078,0.013222933,0.026021957,0.035244942,0.059834003,0.070514917,0.09334898,0.132025003,0.184159994,0.252863884,0.355774164,0.512695074,0.773841143,1.114475012,1.66465497
iter4,0.00094986,0.001231909,0.003189087,0.004827976,0.005241156,0.010370016,0.009800911,0.020261049,0.019071102,0.03907299,0.048022985,0.069910049,0.095655918,0.13229394,0.185832977,0.247786045,0.357674837,0.518560171,0.752414942,1.108603001,1.704684019
iter5,0.001102924,0.001231909,0.00267601,0.007961035,0.004558802,0.006659985,0.012492895,0.014068127,0.027521849,0.035597086,0.054958105,0.06765604,0.097663879,0.134318113,0.254187107,0.241749048,0.348983049,0.516641855,0.741489887,1.116411209,1.694174051
iter6,0.000914812,0.000962973,0.002008915,0.003190994,0.006736994,0.00624299,0.011891127,0.013394117,0.026721954,0.037138939,0.051854849,0.072113037,0.095407009,0.131130934,0.186589956,0.240017176,0.351023912,0.516591787,0.759676933,1.138909817,1.681643009
iter7,0.00105381,0.001307011,0.001569033,0.002089024,0.006264925,0.009589911,0.006273031,0.017864943,0.018128872,0.039263964,0.055639982,0.073729038,0.09274292,0.136105061,0.186280966,0.275500059,0.357991934,0.509562016,0.757058859,1.115478039,1.651906013
iter8,0.000906944,0.001240015,0.003494978,0.003753901,0.005175114,0.009829044,0.010090113,0.022007942,0.028961897,0.037292957,0.048418999,0.068041086,0.091195822,0.132395029,0.187376976,0.253715992,0.349519968,0.503850937,0.742408037,1.099875927,1.645889044
iter9,0.000970125,0.001281023,0.004166126,0.005187988,0.006356001,0.007106066,0.01026988,0.010000229,0.023801804,0.037117004,0.054279089,0.069457054,0.09497714,0.131949902,0.187539816,0.240801096,0.350924015,0.505426168,0.773851156,1.11480689,1.655364037
iter10,0.001123905,0.001539946,0.00240612,0.005003929,0.005038023,0.01312995,0.008572102,0.019315958,0.019726992,0.043126106,0.049017906,0.06813693,0.093830109,0.132411957,0.186978102,0.253418922,0.357923031,0.528269053,0.784110069,1.108970881,1.651541948
