N,num_procesos,pi_est,real_time
100000,4,3.137550201,0.005908057
200000,4,3.150697880,0.005568825
300000,4,3.145379438,0.012621896
100000,4,3.137550201,0.009717637
200000,4,3.150697880,0.008327281
300000,4,3.145379438,0.007657645
100000,4,3.137550201,0.003595917
200000,4,3.150697880,0.003676399
300000,4,3.145379438,0.004877224
