,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700
iter1,0.004619396,0.009374488,0.009936987,0.017519522,0.02982666,0.038481664,0.052406759,0.072983335,0.107926757,0.156456817,0.234351768,0.349265208,0.519667226,0.778139552,1.150005385
iter2,0.00431867,0.010152082,0.009419613,0.015881848,0.024629957,0.036595222,0.051194606,0.07320412,0.11129088,0.159483655,0.231054841,0.346025598,0.517505076,0.759587216,1.140135954
iter3,0.00417003,0.012601182,0.009176756,0.01564911,0.026947229,0.036592267,0.051079059,0.076650588,0.105180587,0.15727174,0.231958332,0.338382649,0.524726659,0.764023917,1.133409349
iter4,0.004370799,0.006568325,0.009535401,0.015844257,0.024506214,0.035780057,0.048156266,0.074011369,0.108662111,0.153954726,0.22832467,0.339544456,0.507981235,0.748895325,1.131959097
iter5,0.004280257,0.006468167,0.009616334,0.019742606,0.025861426,0.034749307,0.050052555,0.070480483,0.103853709,0.155087258,0.226143594,0.337755728,0.505489924,0.754572361,1.133738134
iter6,0.004063159,0.007423625,0.009187135,0.015216836,0.026401913,0.03414571,0.052574795,0.073664817,0.104598761,0.152936599,0.23095441,0.338969993,0.52168421,0.757450819,1.1250515
iter7,0.004196981,0.008851894,0.009468705,0.015385113,0.023734191,0.037783289,0.048242388,0.071381548,0.104532626,0.152561682,0.227858743,0.335539465,0.500795214,0.751111985,1.144210476
iter8,0.004089378,0.005285891,0.009384196,0.015174887,0.022605766,0.034136392,0.050055792,0.070720584,0.104282595,0.155050478,0.227184282,0.337172479,0.502127181,0.748824978,1.111584224
iter9,0.004014257,0.00721938,0.010084424,0.017227942,0.02320273,0.039435168,0.049821782,0.070732246,0.104920195,0.154275188,0.225406285,0.342137735,0.502182445,0.750746204,1.114343026
iter10,0.004088517,0.006318545,0.009927108,0.016280108,0.029221199,0.035650062,0.049513671,0.069811723,0.10405655,0.15297502,0.229018665,0.335329538,0.503171125,0.74741958,1.135603528
