,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700,175157550,262736325,394104487,591156730,886735095,1330102642
iter1,0.001593139,0.001805088,0.003528012,0.003413466,0.007159278,0.006777209,0.01051254,0.023684287,0.021485468,0.044255533,0.052256165,0.106254359,0.110342595,0.17676019,0.256523499,0.282987857,0.425834421,0.663809084,0.973684584,1.437953646,2.150545196
iter2,0.00136011,0.001590714,0.007650011,0.00333073,0.004449948,0.007352351,0.015259808,0.016382411,0.027663578,0.04269184,0.053638377,0.079608127,0.111120139,0.15710553,0.238544632,0.291981397,0.429867892,0.657384044,0.998283783,1.402524235,2.179203843
iter3,0.001347657,0.001564816,0.003231744,0.004832898,0.004646387,0.006483415,0.019446098,0.015197981,0.02971515,0.042917274,0.062238407,0.081869133,0.117602202,0.167364432,0.244174361,0.287401059,0.450906369,0.640104946,0.991098369,1.484160754,2.221366264
iter4,0.001345773,0.001674392,0.003570361,0.005537415,0.004583649,0.007113361,0.015458611,0.020614147,0.029908234,0.047333828,0.062346019,0.079192464,0.109867731,0.157712512,0.255142148,0.278417143,0.441951334,0.645457312,0.970951297,1.490717703,2.173648179
iter5,0.001345333,0.001663462,0.003269705,0.004064041,0.004495273,0.006681579,0.013289128,0.022525005,0.032583591,0.040403532,0.072709269,0.082536769,0.106401817,0.165515933,0.251466128,0.295530357,0.441965783,0.645135816,1.014113198,1.484746083,2.230192345
iter6,0.001254211,0.001605493,0.003299532,0.003812848,0.00505657,0.006617879,0.014789202,0.016239652,0.029507279,0.045561642,0.059058461,0.075848008,0.112499065,0.171355555,0.228125287,0.286562311,0.437540223,0.66238618,0.993262729,1.466464519,2.233129167
iter7,0.001565959,0.001961613,0.003615366,0.006944724,0.004704577,0.007868032,0.016273576,0.015912546,0.031645744,0.059392399,0.059711069,0.086638401,0.117839168,0.17241529,0.230062154,0.296776922,0.429292742,0.67427722,0.993779417,1.455692675,2.189372674
iter8,0.001421276,0.001838872,0.003124733,0.006830178,0.004822869,0.008168227,0.015109073,0.016017474,0.02790345,0.043188365,0.064055207,0.086752405,0.118517926,0.16107923,0.249257209,0.306452675,0.44348861,0.648516321,0.98547606,1.454620511,2.178813086
iter9,0.001445151,0.001787475,0.003556556,0.00340998,0.004500212,0.012193455,0.010212205,0.019500661,0.02492883,0.045026915,0.057574587,0.086528113,0.114328319,0.176315032,0.255714134,0.299711268,0.432250833,0.64850191,0.987669816,1.461520151,2.218520736
iter10,0.001432086,0.001493541,0.002843974,0.00480172,0.004464725,0.01037412,0.011595569,0.024420242,0.02597514,0.040750535,0.059857184,0.132734809,0.122623305,0.180472278,0.254361517,0.287953255,0.435640656,0.66666555,0.983143443,1.455340386,2.192922835
