,400000,600000,900000,1350000,2025000,3037500,4556250,6834375,10251562,15377343,23066015,34599022,51898533,77847800,116771700,175157550,262736325,394104487,591156730,886735095,1330102642
iter1,0.001949072,0.004037857,0.009377956,0.008656979,0.009165049,0.019976139,0.025629997,0.05022192,0.061969042,0.086055994,0.116734028,0.161431074,0.308331013,0.326078892,0.495393038,0.595532894,0.898411989,1.321135998,1.946660042,2.887492895,4.384287834
iter2,0.001795053,0.004053116,0.003315926,0.004929066,0.014554977,0.018054962,0.034220934,0.044715881,0.062468052,0.086134911,0.116337061,0.163555861,0.239332914,0.334389925,0.485524178,0.599416018,0.901684046,1.298330069,1.944772005,2.926223993,4.351588964
iter3,0.001836061,0.003916979,0.004547119,0.008204937,0.007208824,0.025985003,0.03488493,0.045857906,0.058443069,0.080943108,0.111392021,0.157189131,0.236963987,0.33177495,0.477409124,0.602375031,0.887207031,1.305350065,1.980439901,2.939479113,4.379735947
iter4,0.00194478,0.006223917,0.006396055,0.008625031,0.018273115,0.017307997,0.028455973,0.040180206,0.058919191,0.075835943,0.104067087,0.154677868,0.221940041,0.330480099,0.48300004,0.632003069,0.918231964,1.330363035,1.959630966,2.915868998,4.390072107
iter5,0.001866102,0.004022837,0.006446123,0.00887394,0.018476009,0.01173687,0.036131859,0.042978048,0.062048912,0.08677721,0.111335993,0.157145977,0.230664968,0.336359024,0.486066818,0.627682924,0.935504913,1.326365948,1.964040041,2.947942019,4.395606041
iter6,0.002077103,0.004353046,0.006811142,0.008427143,0.008655071,0.020675898,0.030598879,0.044641018,0.057249069,0.082768202,0.112411022,0.154613972,0.226383924,0.32548213,0.485522985,0.607803822,0.895424128,1.316138983,1.976649046,2.91336894,4.377336979
iter7,0.001970053,0.004024982,0.006448984,0.008929968,0.007681847,0.025098085,0.03375411,0.045150995,0.064805031,0.082098961,0.117168903,0.166085958,0.223300219,0.331091881,0.498064995,0.634401083,0.922250032,1.349270105,1.980767965,2.949443817,4.368455887
iter8,0.0017941,0.003867149,0.008028984,0.008143902,0.007718086,0.022908926,0.030253887,0.04571414,0.059583902,0.108757973,0.11321497,0.155967951,0.227357864,0.329248905,0.490741014,0.631705046,0.919171095,1.348054886,1.985970974,2.947931051,4.421264172
iter9,0.001821041,0.003924847,0.010752916,0.008892775,0.018094063,0.01939702,0.028190851,0.04253006,0.062630892,0.080372095,0.118580103,0.162267923,0.232182026,0.334257841,0.483444929,0.634145021,0.912528038,1.33616209,1.969530106,2.923429012,4.390031099
iter10,0.001902819,0.004067183,0.007138014,0.0067451,0.007918119,0.023173809,0.02272892,0.048412085,0.062332153,0.080701828,0.111921072,0.158185959,0.22325778,0.330680847,0.489568949,0.609385967,0.901523113,1.315869093,1.955692053,2.932037115,4.376566887
