N,pi_est,user_time
100000,3.130380341,0.008578000
200000,3.140161090,0.015115000
300000,3.141147461,0.022513000
100000,3.130380341,0.007000000
200000,3.140161090,0.015053000
300000,3.141147461,0.023549000
100000,3.130380341,0.006870000
200000,3.140161090,0.014607000
300000,3.141147461,0.025309000
