N,num_procesos,pi_est,real_time
100000,2,3.147600000,0.001104656
200000,2,3.140460000,0.003209026
300000,2,3.143813333,0.002523348
100000,2,3.147600000,0.000860575
200000,2,3.140460000,0.002986953
300000,2,3.143813333,0.004553870
100000,2,3.147600000,0.001646916
200000,2,3.140460000,0.002792795
300000,2,3.143813333,0.003934678
